week_ending_date,Hokkaido_Observed,Hokkaido_Estimated,Hokkaido_95Upper,Hokkaido_95Lower,Aomori_Observed,Aomori_Estimated,Aomori_95Upper,Aomori_95Lower,Iwate_Observed,Iwate_Estimated,Iwate_95Upper,Iwate_95Lower,Miyagi_Observed,Miyagi_Estimated,Miyagi_95Upper,Miyagi_95Lower,Akita_Observed,Akita_Estimated,Akita_95Upper,Akita_95Lower,Yamagata_Observed,Yamagata_Estimated,Yamagata_95Upper,Yamagata_95Lower,Fukushima_Observed,Fukushima_Estimated,Fukushima_95Upper,Fukushima_95Lower,Ibaraki_Observed,Ibaraki_Estimated,Ibaraki_95Upper,Ibaraki_95Lower,Tochigi_Observed,Tochigi_Estimated,Tochigi_95Upper,Tochigi_95Lower,Gunma_Observed,Gunma_Estimated,Gunma_95Upper,Gunma_95Lower,Saitama_Observed,Saitama_Estimated,Saitama_95Upper,Saitama_95Lower,Chiba_Observed,Chiba_Estimated,Chiba_95Upper,Chiba_95Lower,Tokyo_Observed,Tokyo_Estimated,Tokyo_95Upper,Tokyo_95Lower,Kanagawa_Observed,Kanagawa_Estimated,Kanagawa_95Upper,Kanagawa_95Lower,Niigata_Observed,Niigata_Estimated,Niigata_95Upper,Niigata_95Lower,Toyama_Observed,Toyama_Estimated,Toyama_95Upper,Toyama_95Lower,Ishikawa_Observed,Ishikawa_Estimated,Ishikawa_95Upper,Ishikawa_95Lower,Fukui_Observed,Fukui_Estimated,Fukui_95Upper,Fukui_95Lower,Yamanashi_Observed,Yamanashi_Estimated,Yamanashi_95Upper,Yamanashi_95Lower,Nagano_Observed,Nagano_Estimated,Nagano_95Upper,Nagano_95Lower,Gifu_Observed,Gifu_Estimated,Gifu_95Upper,Gifu_95Lower,Shizuoka_Observed,Shizuoka_Estimated,Shizuoka_95Upper,Shizuoka_95Lower,Aichi_Observed,Aichi_Estimated,Aichi_95Upper,Aichi_95Lower,Mie_Observed,Mie_Estimated,Mie_95Upper,Mie_95Lower,Shiga_Observed,Shiga_Estimated,Shiga_95Upper,Shiga_95Lower,Kyoto_Observed,Kyoto_Estimated,Kyoto_95Upper,Kyoto_95Lower,Osaka_Observed,Osaka_Estimated,Osaka_95Upper,Osaka_95Lower,Hyogo_Observed,Hyogo_Estimated,Hyogo_95Upper,Hyogo_95Lower,Nara_Observed,Nara_Estimated,Nara_95Upper,Nara_95Lower,Wakayama_Observed,Wakayama_Estimated,Wakayama_95Upper,Wakayama_95Lower,Tottori_Observed,Tottori_Estimated,Tottori_95Upper,Tottori_95Lower,Shimane_Observed,Shimane_Estimated,Shimane_95Upper,Shimane_95Lower,Okayama_Observed,Okayama_Estimated,Okayama_95Upper,Okayama_95Lower,Hiroshima_Observed,Hiroshima_Estimated,Hiroshima_95Upper,Hiroshima_95Lower,Yamaguchi_Observed,Yamaguchi_Estimated,Yamaguchi_95Upper,Yamaguchi_95Lower,Tokushima_Observed,Tokushima_Estimated,Tokushima_95Upper,Tokushima_95Lower,Kagawa_Observed,Kagawa_Estimated,Kagawa_95Upper,Kagawa_95Lower,Ehime_Observed,Ehime_Estimated,Ehime_95Upper,Ehime_95Lower,Kochi_Observed,Kochi_Estimated,Kochi_95Upper,Kochi_95Lower,Fukuoka_Observed,Fukuoka_Estimated,Fukuoka_95Upper,Fukuoka_95Lower,Saga_Observed,Saga_Estimated,Saga_95Upper,Saga_95Lower,Nagasaki_Observed,Nagasaki_Estimated,Nagasaki_95Upper,Nagasaki_95Lower,Kumamoto_Observed,Kumamoto_Estimated,Kumamoto_95Upper,Kumamoto_95Lower,Oita_Observed,Oita_Estimated,Oita_95Upper,Oita_95Lower,Miyazaki_Observed,Miyazaki_Estimated,Miyazaki_95Upper,Miyazaki_95Lower,Kagoshima_Observed,Kagoshima_Estimated,Kagoshima_95Upper,Kagoshima_95Lower,Okinawa_Observed,Okinawa_Estimated,Okinawa_95Upper,Okinawa_95Lower,Japan_Observed,Japan_Estimated,Japan_95Upper,Japan_95Lower
26jul2020,25,16,23,10,7,5,9,2,7,5,9,2,11,7,12,3,1,5,8,1,1,4,8,1,11,7,11,3,18,9,14,4,9,6,10,2,8,6,10,2,29,19,27,12,25,20,27,13,51,34,45,23,38,22,31,14,9,7,12,3,5,3,6,0,2,3,6,0,3,3,5,0,3,3,6,0,9,7,12,3,4,7,11,3,8,10,15,5,22,19,26,12,5,5,9,2,3,4,8,1,9,6,11,2,32,26,35,18,21,17,24,11,9,5,9,2,5,4,7,1,1,0,0,0,3,2,4,0,7,5,9,1,11,9,13,4,2,4,7,1,3,2,5,0,2,3,6,0,10,4,7,1,5,3,6,0,20,14,21,8,3,3,6,0,5,4,8,1,6,4,8,1,5,4,8,1,5,4,7,1,8,6,10,2,3,5,9,1,489,350,399,302
02aug2020,20,16,22,9,3,5,9,2,5,5,9,2,8,7,12,3,6,5,8,1,6,4,8,1,8,7,11,3,12,10,15,5,11,6,10,2,5,6,11,2,16,18,26,11,26,18,26,11,50,34,45,23,33,23,31,14,11,8,12,3,7,3,6,0,7,3,6,0,1,0,0,0,8,3,6,1,3,7,12,3,6,7,11,3,10,10,15,5,29,19,26,12,7,5,9,2,4,4,8,1,13,6,11,2,45,26,35,18,16,17,24,10,6,5,9,2,5,4,7,1,2,0,0,0,4,2,4,0,7,5,9,1,6,9,13,4,4,4,7,1,1,2,5,0,0,3,6,0,7,4,7,1,2,3,6,0,21,14,21,8,1,3,6,0,5,5,8,1,9,5,8,1,3,5,8,1,5,4,7,1,8,6,10,2,4,5,9,2,476,349,398,302
09aug2020,17,16,23,10,5,5,9,2,4,5,9,2,5,8,12,3,5,5,8,1,2,4,8,1,8,7,11,3,7,10,15,5,9,6,10,2,10,7,11,3,25,19,27,11,20,18,26,11,50,36,47,25,28,23,31,14,10,8,13,4,4,3,6,0,3,3,6,1,4,2,5,0,1,3,6,1,4,8,12,3,3,7,11,3,16,10,15,5,22,19,27,12,10,5,9,2,5,4,8,1,6,6,11,2,31,26,34,17,14,17,24,11,9,5,9,2,1,4,7,1,1,2,4,0,1,2,4,0,6,5,9,1,9,8,13,4,1,4,8,1,2,2,4,0,4,3,6,0,4,4,7,1,2,3,6,0,12,15,21,8,0,3,6,0,3,5,9,2,1,5,8,1,5,5,8,1,5,4,7,1,8,6,10,2,3,5,9,2,405,356,407,307
16aug2020,13,16,24,10,5,5,8,1,3,5,9,2,11,8,13,3,3,4,8,1,2,4,8,1,9,7,11,3,9,9,14,4,4,6,10,2,9,7,11,3,22,19,27,12,22,20,28,13,40,35,47,24,24,22,31,14,9,8,12,3,0,3,6,1,3,4,7,1,6,2,5,0,4,3,6,1,12,7,12,3,8,7,12,3,7,11,16,5,23,19,27,12,4,6,10,2,5,4,8,1,6,6,11,2,28,26,35,18,20,17,24,11,2,5,8,1,5,3,6,0,0,0,0,0,3,2,5,0,4,5,9,1,11,8,13,4,5,4,8,1,3,2,5,0,4,3,6,1,2,4,7,1,2,3,5,0,13,14,21,8,5,3,6,0,6,5,9,1,11,5,8,1,6,5,8,1,7,4,7,1,8,7,11,3,4,5,9,2,412,357,411,305
23aug2020,15,17,24,10,4,5,9,2,4,5,9,2,8,8,12,3,3,4,8,1,5,4,8,1,7,7,11,3,4,9,14,5,9,6,10,2,14,6,11,3,21,19,26,11,18,20,28,12,34,35,47,24,30,22,31,14,12,7,12,3,2,3,6,1,6,4,7,1,5,2,4,0,3,3,6,0,4,7,11,3,7,7,12,3,9,11,16,6,22,19,27,12,7,6,10,2,6,4,8,1,11,6,10,2,39,27,36,18,13,17,23,10,5,5,9,2,1,3,6,0,1,0,0,0,4,2,5,0,4,5,9,1,14,8,13,4,5,4,7,1,1,2,4,0,4,3,6,0,4,4,7,1,4,3,5,0,18,14,21,8,3,3,6,0,4,5,9,1,8,5,8,1,2,4,8,1,5,4,8,1,3,7,11,3,3,5,9,1,415,354,408,304
30aug2020,14,16,23,10,5,5,9,2,3,5,9,2,11,7,12,3,4,4,7,1,1,4,8,1,10,7,12,3,7,9,14,4,8,6,10,2,6,6,11,2,24,19,27,12,30,19,27,12,48,37,48,25,33,23,31,15,11,7,11,3,4,3,6,1,0,4,7,1,2,2,4,0,1,3,5,0,4,7,11,3,8,7,12,3,3,11,16,6,27,19,27,12,6,6,10,2,5,5,9,1,7,6,10,2,30,27,36,18,17,17,23,10,6,5,9,2,2,3,6,0,5,2,4,0,3,2,5,0,6,5,9,1,5,8,13,4,2,4,7,1,1,2,4,0,2,3,6,1,1,4,8,1,0,2,5,0,16,14,21,8,4,3,6,0,4,5,8,1,2,5,9,2,2,4,8,1,8,4,8,1,7,7,11,3,5,5,8,1,410,355,407,306
06sep2020,12,17,24,10,7,5,8,1,3,5,9,2,5,7,12,3,4,4,8,1,5,4,8,1,8,7,12,3,11,9,14,5,5,7,11,3,3,7,11,3,27,21,29,13,17,20,27,12,44,38,50,27,23,23,32,15,6,8,12,3,2,3,6,1,1,4,7,1,5,2,4,0,6,3,6,0,8,7,12,3,9,7,12,3,9,12,18,6,28,20,27,13,5,6,10,2,4,5,9,2,10,6,10,2,37,28,37,19,23,17,24,10,4,5,9,2,2,3,7,1,4,2,4,0,5,2,5,0,7,5,9,1,5,8,13,4,7,4,8,1,5,2,4,0,4,3,6,0,5,4,8,1,4,2,5,0,12,14,21,8,0,3,6,0,4,5,8,1,5,5,9,1,6,4,8,1,4,4,8,1,6,7,11,3,3,5,9,1,419,366,416,317
13sep2020,26,17,24,10,4,5,8,1,6,5,9,2,3,8,12,3,5,4,8,1,3,4,7,1,8,7,12,3,12,9,15,5,7,7,11,3,8,6,11,2,24,21,30,14,21,20,27,12,30,39,51,27,21,23,31,15,12,8,12,3,2,3,7,1,4,4,7,1,3,2,4,0,5,3,6,0,7,7,11,3,1,7,12,3,8,13,19,7,29,20,28,13,5,6,10,2,6,5,8,1,3,6,10,2,27,28,38,20,16,17,24,10,3,5,9,2,4,4,7,1,2,2,4,0,2,2,5,0,7,5,9,1,4,9,13,4,9,4,8,1,1,2,4,0,5,3,6,1,3,4,8,1,3,2,5,0,17,15,22,8,2,3,6,0,4,4,8,1,8,5,9,2,2,4,7,1,3,4,7,1,6,6,10,2,6,5,9,1,397,367,418,319
20sep2020,20,17,24,10,4,5,8,1,5,5,9,2,9,8,12,3,1,5,8,1,3,4,7,1,7,7,11,2,9,9,14,4,9,7,11,3,8,6,10,2,26,21,29,13,20,20,28,13,45,38,50,26,43,23,31,15,10,7,12,3,2,4,7,1,4,3,6,1,3,2,4,0,4,3,6,0,10,7,11,3,7,7,11,3,6,13,19,7,28,20,28,13,7,6,9,2,7,4,8,1,6,6,10,2,34,29,38,20,14,17,24,10,6,5,9,2,5,4,7,1,1,1,3,0,4,3,5,0,8,5,9,1,12,8,12,3,3,4,8,1,1,2,4,0,4,3,7,1,3,4,8,1,1,2,5,0,19,15,22,8,4,3,6,0,3,4,8,1,4,5,9,2,4,4,7,1,8,4,7,1,7,6,10,2,5,5,8,1,453,365,418,315
27sep2020,22,16,23,10,4,4,8,1,4,5,8,1,9,8,12,3,4,4,8,1,4,4,7,1,8,6,11,2,6,9,14,4,8,7,11,3,6,6,10,2,20,21,29,13,26,19,27,12,31,37,50,26,27,23,31,15,4,7,11,3,6,4,7,1,4,3,6,1,1,2,4,0,5,3,6,0,8,6,11,3,9,7,12,3,9,13,19,7,21,20,27,13,2,5,9,2,3,4,8,1,6,6,10,2,29,28,37,19,18,16,23,10,3,5,9,2,1,4,7,1,1,1,3,0,1,3,5,0,6,5,9,1,12,8,12,3,4,4,8,1,1,2,4,0,4,3,6,1,6,4,8,1,3,3,5,0,22,15,22,8,2,3,5,0,4,4,7,1,9,5,9,2,1,3,6,1,2,4,8,1,5,5,9,2,3,5,8,1,394,360,413,309
04oct2020,30,16,23,10,7,5,8,1,9,5,8,1,16,7,12,3,7,5,8,1,8,4,7,1,8,7,11,2,12,9,14,4,7,7,12,3,7,6,11,2,48,20,28,13,26,19,27,12,54,37,49,25,46,23,31,15,11,7,12,3,8,4,7,1,4,3,6,0,3,2,4,0,4,3,6,0,11,6,11,2,10,6,11,2,14,12,18,7,37,20,28,13,8,5,9,2,5,4,8,1,15,6,10,2,34,27,36,18,27,16,23,10,4,5,9,1,2,4,7,1,4,1,3,0,4,3,5,0,9,5,9,1,16,8,12,3,12,4,8,1,1,0,0,0,3,3,6,0,5,4,8,1,3,2,5,0,31,15,22,8,4,3,5,0,6,4,8,1,9,5,9,2,4,3,6,1,10,4,8,1,5,5,9,1,1,5,9,2,609,357,408,308
11oct2020,21,17,24,10,9,4,8,1,7,5,9,1,6,7,12,3,5,5,8,1,5,4,7,1,16,7,11,3,16,10,15,5,7,7,11,3,5,7,11,3,35,21,29,13,23,19,27,12,54,37,48,26,48,22,31,14,6,7,12,3,4,4,7,1,3,3,6,0,4,2,5,0,4,3,6,1,8,7,11,3,9,6,10,2,13,12,18,7,28,20,28,13,10,5,9,2,6,4,8,1,11,6,11,2,34,27,35,18,25,16,23,10,5,5,9,1,4,4,7,1,1,2,4,0,3,3,5,0,2,5,9,2,2,8,13,3,4,4,8,1,5,2,4,0,4,3,6,0,2,4,8,1,3,3,5,0,23,15,22,8,4,3,6,0,2,4,8,1,7,5,9,1,2,4,7,1,5,4,7,1,6,5,8,1,4,5,9,1,510,357,408,309
18oct2020,12,16,24,10,4,4,8,1,6,5,9,2,8,8,12,3,0,5,8,1,3,4,7,1,8,6,11,2,13,9,15,5,7,7,11,3,10,7,11,3,29,21,29,13,21,19,27,12,63,36,47,25,37,22,31,14,10,8,12,3,7,4,7,1,3,3,6,1,0,2,5,0,3,3,6,1,13,7,11,3,7,6,10,2,16,12,18,7,28,20,27,13,6,5,9,2,3,4,8,1,7,6,11,2,31,25,34,17,20,16,23,10,2,4,8,1,3,4,7,1,0,2,4,0,3,3,5,0,12,5,8,1,10,8,13,4,9,4,8,1,7,2,4,0,4,3,6,0,2,4,7,1,4,3,6,0,27,15,22,9,1,3,6,0,2,4,8,1,5,5,8,1,3,3,6,1,11,4,7,1,1,5,9,2,8,5,8,1,489,355,406,307
25oct2020,27,17,24,10,12,5,8,1,6,5,9,2,9,8,12,3,2,4,8,1,3,4,7,1,3,6,11,2,11,9,14,5,3,6,11,2,5,7,11,3,34,20,28,13,23,18,25,11,49,34,45,23,35,23,31,15,10,7,12,3,3,3,6,1,3,3,6,1,3,2,5,0,3,3,6,0,5,6,11,2,7,6,11,2,12,11,17,6,27,20,27,12,8,5,9,2,4,4,8,1,12,6,10,2,39,25,34,16,27,16,23,10,5,4,7,1,3,3,6,1,5,2,4,0,2,3,5,0,8,5,8,1,10,8,13,4,4,4,8,1,3,2,4,0,3,3,6,0,5,4,7,1,4,3,6,0,23,15,22,8,0,3,5,0,3,4,7,1,4,5,9,2,6,4,7,1,2,4,8,1,5,5,9,2,4,5,8,1,484,349,401,299
01nov2020,26,16,23,10,3,4,8,1,3,5,8,1,6,8,12,3,4,4,7,1,2,4,7,1,8,7,11,3,9,9,14,4,8,6,10,2,9,7,11,3,29,20,28,12,22,18,25,11,48,33,45,22,42,22,31,14,11,8,12,3,3,3,6,0,4,3,6,1,1,2,5,0,2,3,6,0,9,6,10,2,9,6,10,2,15,11,16,5,34,19,27,12,5,5,9,2,6,4,8,1,6,6,11,2,42,24,33,16,22,17,23,10,2,4,7,1,3,3,6,1,2,2,4,0,4,2,5,0,5,5,9,1,10,8,12,3,3,4,8,1,2,2,4,0,5,3,6,0,4,4,7,1,1,3,6,0,18,14,21,8,4,3,6,0,3,4,7,1,4,5,9,1,4,4,7,1,8,4,8,1,7,5,9,2,7,5,8,1,484,343,397,292
08nov2020,20,16,23,10,3,4,8,1,7,5,8,1,8,8,12,3,5,4,7,1,2,4,8,1,4,7,11,2,14,8,13,4,6,6,10,2,7,7,11,3,32,20,28,12,26,18,26,11,49,34,46,23,26,23,31,15,6,7,12,3,2,3,6,0,3,3,6,1,3,3,5,0,1,3,6,0,9,6,11,2,6,6,10,2,9,11,16,5,21,19,27,12,6,5,9,2,4,4,8,1,3,6,11,2,33,25,33,16,13,17,24,10,5,4,8,1,3,3,6,0,3,2,4,0,2,2,5,0,3,5,8,1,11,8,13,4,1,4,8,1,5,2,4,0,2,3,6,0,9,4,7,1,1,3,6,0,18,15,22,8,3,3,6,0,4,4,8,1,7,5,9,2,2,4,8,1,3,4,8,1,5,6,10,2,3,5,8,1,418,346,398,297
15nov2020,17,16,23,10,3,4,7,1,6,5,8,1,12,7,12,3,2,4,7,1,4,4,7,1,3,7,11,2,5,8,12,3,7,6,10,2,11,7,11,3,22,19,27,12,25,18,26,11,42,33,44,22,34,23,32,15,12,7,12,3,5,3,6,0,4,3,6,1,1,3,6,0,5,3,5,0,8,6,10,2,6,6,10,2,13,11,16,5,20,19,26,12,3,6,9,2,8,4,8,1,5,6,10,2,29,24,33,16,18,17,24,10,4,5,8,1,4,3,6,0,3,2,4,0,1,2,4,0,8,5,9,1,9,8,13,4,6,4,8,1,3,2,4,0,1,2,5,0,8,4,7,1,5,3,6,0,21,15,22,8,3,3,6,0,4,4,8,1,9,5,8,1,6,4,7,1,3,4,7,1,4,6,10,2,3,4,8,1,435,339,390,290
22nov2020,18,16,23,9,5,4,7,1,6,5,8,1,6,8,13,3,3,4,7,1,1,4,7,1,6,6,11,2,17,8,12,3,6,6,10,2,10,6,10,2,11,20,27,12,19,18,25,11,48,32,44,22,27,22,31,14,14,7,12,3,3,3,6,0,6,3,6,1,0,3,5,0,5,3,5,0,3,6,11,2,2,6,10,2,15,11,17,6,26,19,26,12,4,6,10,2,5,4,8,1,6,6,10,2,28,24,33,16,13,17,24,10,5,5,8,1,4,3,6,0,2,2,4,0,5,2,5,0,4,5,8,1,11,8,13,4,4,5,8,1,3,2,4,0,0,3,5,0,6,3,6,1,2,3,6,0,23,14,21,8,1,3,6,0,9,4,7,1,8,5,9,2,3,4,7,1,6,4,7,1,5,6,10,2,8,4,7,1,422,336,388,288
29nov2020,11,15,21,8,10,4,7,1,3,5,8,1,8,8,12,3,1,4,7,1,1,4,7,1,8,6,10,2,7,8,12,3,6,6,10,2,4,6,10,2,26,19,27,12,24,17,24,10,40,33,45,22,39,23,31,15,9,7,11,3,3,3,6,1,3,3,6,1,2,3,5,0,3,2,5,0,7,7,11,3,1,5,10,2,15,11,16,6,21,18,26,12,6,5,9,2,7,4,8,1,6,6,10,2,32,24,32,16,20,17,23,10,4,4,8,1,5,3,6,0,1,2,4,0,1,2,5,0,2,5,8,1,10,8,12,3,5,5,8,1,0,2,4,0,4,3,6,0,6,3,6,1,3,2,5,0,15,14,20,7,5,3,6,0,3,4,7,1,3,5,9,2,4,4,7,1,4,4,7,1,6,6,10,2,2,4,7,1,406,330,382,281
06dec2020,18,15,21,8,7,4,7,1,6,4,7,1,12,7,12,3,1,3,6,1,4,4,7,1,5,7,11,2,17,7,12,3,7,6,10,2,7,6,10,2,34,19,27,12,23,18,25,11,46,32,43,21,37,22,31,14,7,7,11,3,6,3,6,1,5,3,6,0,2,3,5,0,1,2,5,0,10,6,10,2,6,5,10,2,15,10,16,5,19,18,25,11,7,5,9,2,1,4,8,1,10,6,10,2,36,23,32,15,12,16,23,10,9,4,8,1,3,3,5,0,2,2,4,0,2,2,5,0,4,5,8,1,6,7,12,3,4,4,8,1,1,2,4,0,4,3,6,0,4,3,6,1,1,2,5,0,14,13,19,7,1,3,6,0,3,4,7,1,4,5,9,2,7,4,7,1,3,4,7,1,8,5,9,2,3,4,7,1,444,319,370,270
13dec2020,12,14,20,8,6,4,7,1,3,4,7,1,8,7,12,3,4,3,6,1,4,4,7,1,7,7,11,2,8,7,12,3,6,6,10,2,4,7,11,3,18,19,26,11,21,19,26,12,35,31,43,20,33,21,29,14,9,6,11,2,8,4,7,1,5,3,6,0,3,2,5,0,2,2,5,0,3,6,10,2,6,5,9,2,12,10,16,5,25,18,26,11,3,5,9,2,6,4,7,1,9,6,10,2,39,23,31,15,20,15,21,9,10,4,8,1,1,3,5,0,1,2,4,0,1,2,5,0,6,5,8,1,11,7,12,3,3,4,8,1,3,2,4,0,2,3,5,0,8,3,6,1,0,2,5,0,9,13,19,7,2,3,6,0,6,4,7,1,2,5,8,1,2,4,7,1,2,3,7,1,2,5,9,2,7,4,7,1,397,316,366,268
20dec2020,18,14,21,8,4,4,7,1,5,4,7,1,5,7,12,3,4,4,7,1,4,4,7,1,5,6,11,2,10,8,12,3,3,6,11,2,10,7,11,3,14,19,27,12,13,19,26,12,35,32,43,21,22,21,30,14,5,6,10,2,1,4,7,1,2,3,6,0,1,2,5,0,0,2,5,0,11,6,11,2,8,5,9,2,6,11,16,6,19,18,26,11,6,5,9,2,6,4,7,1,4,6,10,2,30,23,31,15,16,15,22,9,2,4,8,1,4,3,5,0,3,2,4,0,5,2,5,0,5,5,9,1,8,7,12,3,1,4,8,1,4,2,4,0,2,3,5,0,7,4,6,1,0,0,0,0,11,13,20,7,2,3,6,0,6,4,7,1,3,5,8,1,3,4,7,1,2,4,7,1,4,5,9,2,3,4,7,1,342,319,369,272
27dec2020,16,14,21,8,3,4,7,1,4,4,8,1,2,8,12,3,4,3,6,0,2,3,6,1,4,6,11,2,18,8,12,3,8,6,11,2,6,7,11,3,10,20,27,12,22,18,26,11,35,32,43,21,32,21,29,14,9,6,10,2,4,4,7,1,5,3,6,0,2,2,5,0,3,2,5,0,9,7,11,3,3,5,9,2,14,11,16,5,16,19,26,12,3,5,9,2,5,4,7,1,6,6,10,2,30,23,31,15,20,15,21,9,5,4,8,1,1,3,5,0,3,2,4,0,3,2,5,0,3,5,8,1,7,7,11,3,2,4,8,1,2,2,4,0,2,3,5,0,5,3,6,1,4,2,5,0,16,13,19,7,3,2,5,0,2,3,6,1,4,5,8,1,4,4,7,1,2,4,7,1,2,5,9,2,4,4,7,1,369,316,365,270
03jan2021,9,15,21,8,2,4,7,1,4,4,7,1,2,8,12,3,3,3,6,1,2,4,7,1,4,6,11,2,6,8,13,4,12,6,11,2,9,6,10,2,28,19,27,12,19,18,25,11,45,32,43,22,26,21,29,14,7,6,10,2,3,4,7,1,0,3,6,0,2,2,5,0,0,2,4,0,7,7,11,3,6,5,10,2,8,10,16,5,16,20,27,12,7,5,9,2,4,4,8,1,12,5,10,2,24,24,33,16,11,15,21,9,2,4,8,1,4,3,5,0,1,2,4,0,2,2,5,0,1,4,8,1,5,7,12,3,1,4,7,1,2,2,5,0,3,3,6,0,3,3,6,1,4,2,5,0,13,13,20,7,3,2,5,0,5,4,7,1,4,5,8,1,3,4,7,1,1,4,7,1,5,5,9,2,4,4,7,1,344,323,374,274
10jan2021,15,15,22,9,3,4,7,1,2,4,8,1,6,8,12,3,2,4,7,1,5,4,7,1,5,7,11,2,8,9,13,4,5,7,11,3,5,6,11,2,25,20,28,12,16,19,26,12,35,34,46,23,30,22,30,14,10,6,10,2,3,4,7,1,3,3,6,0,1,2,5,0,2,2,5,0,5,7,11,3,5,5,10,2,15,10,15,5,19,19,27,12,6,5,9,2,2,4,8,1,5,6,10,2,34,25,33,16,22,15,22,9,5,5,8,1,6,3,5,0,1,2,4,0,0,2,4,0,4,5,9,1,4,7,11,3,1,4,8,1,0,3,5,0,3,3,6,0,6,4,7,1,3,2,5,0,21,13,20,7,1,2,5,0,5,4,7,1,2,5,8,1,2,4,7,1,5,4,7,1,3,6,10,2,1,4,8,1,367,330,385,279
17jan2021,14,15,22,9,10,4,7,1,3,4,7,1,7,8,12,3,1,4,7,1,5,3,6,1,9,7,11,3,12,9,13,4,8,7,11,3,4,6,10,2,19,21,29,13,16,19,26,12,42,34,46,23,32,21,29,14,8,6,10,2,2,4,7,1,1,3,5,0,1,2,5,0,2,3,5,0,1,7,11,3,7,5,9,2,10,11,16,5,28,19,26,12,8,5,9,2,6,4,8,1,7,6,10,2,27,24,33,16,15,15,22,9,6,4,8,1,4,3,5,0,0,2,4,0,3,2,4,0,8,5,8,1,8,8,12,3,4,4,8,1,0,0,0,0,2,3,6,0,3,4,7,1,1,3,5,0,18,14,21,7,2,2,5,0,2,4,7,1,3,5,8,1,3,4,7,1,5,4,7,1,5,6,10,2,8,4,8,1,390,330,384,280
24jan2021,22,16,23,9,1,4,7,1,2,5,8,1,9,8,12,3,1,4,7,1,1,4,7,1,3,7,12,2,9,9,14,4,1,7,11,3,9,6,11,2,19,21,29,13,24,18,26,11,46,35,47,24,25,22,30,14,8,7,11,3,6,4,7,1,4,3,6,0,1,2,5,0,2,3,5,0,6,7,11,3,9,6,10,2,7,11,16,6,18,20,27,13,12,6,10,2,7,4,8,1,5,6,10,2,31,25,34,16,29,15,21,9,4,4,8,1,5,3,6,0,2,0,0,0,1,2,4,0,7,5,8,1,9,7,12,3,8,4,8,1,3,3,5,0,2,3,6,0,7,4,7,1,1,3,5,0,19,14,21,8,1,3,6,0,5,4,7,1,4,5,8,1,3,4,7,1,7,4,8,1,8,6,10,2,7,4,8,1,420,338,390,290
31jan2021,19,16,23,9,3,4,7,1,5,5,8,1,7,8,12,3,2,4,7,1,4,4,7,1,5,6,11,2,13,10,15,5,9,6,11,3,9,6,11,2,26,21,29,14,22,18,25,11,50,37,49,25,30,23,31,15,10,7,11,3,4,3,7,1,5,3,5,0,4,2,5,0,3,3,5,0,5,7,12,3,8,6,11,2,13,11,17,6,18,20,28,13,8,6,10,2,3,4,8,1,6,6,10,2,39,26,35,17,17,16,22,9,4,4,8,1,2,3,6,0,2,2,4,0,2,2,4,0,2,4,8,1,10,8,12,3,1,4,8,1,0,0,0,0,2,3,7,1,3,4,7,1,2,3,6,0,15,15,22,8,7,3,6,0,4,4,7,1,8,5,9,2,1,4,7,1,2,4,8,1,3,6,10,2,4,4,7,1,421,346,396,299
07feb2021,23,16,23,9,7,4,7,1,2,5,8,1,5,9,13,4,2,4,7,1,3,4,7,1,10,7,11,2,7,10,15,5,5,6,10,2,7,7,11,3,21,22,30,14,20,18,26,11,47,38,51,26,19,24,32,16,8,7,11,3,7,3,7,1,1,3,5,0,2,2,5,0,1,3,5,0,13,7,12,3,10,6,11,2,12,12,17,6,23,21,29,14,6,6,10,2,5,5,8,1,6,6,10,2,22,27,37,19,9,16,22,9,5,4,8,1,5,3,6,0,1,2,4,0,2,2,5,0,4,5,8,1,10,8,12,3,4,5,9,2,1,0,0,0,3,4,7,1,3,4,7,1,6,3,6,0,12,15,22,8,2,3,6,0,1,4,8,1,5,5,9,2,5,4,7,1,1,4,8,1,3,6,10,2,3,4,7,1,379,353,406,302
14feb2021,11,16,23,9,4,4,7,1,7,5,9,1,5,8,13,4,1,4,7,1,8,4,7,1,5,7,11,3,12,9,15,5,7,6,10,2,9,7,11,3,18,21,30,14,14,19,27,12,38,39,52,27,19,24,33,16,8,7,12,3,2,4,7,1,6,3,5,0,1,2,5,0,1,3,6,0,8,7,12,3,3,6,11,2,4,12,18,6,23,21,28,13,4,6,10,2,4,5,8,1,9,6,11,2,30,27,36,18,14,16,22,9,6,4,7,1,1,3,6,1,1,2,4,0,1,2,5,0,4,5,9,2,14,8,12,3,4,5,8,1,3,3,5,0,5,4,7,1,6,4,8,1,3,3,5,0,22,15,23,9,2,3,6,0,3,4,8,1,4,6,9,2,8,4,7,1,6,4,8,1,4,7,11,3,3,4,7,1,375,357,414,304
